Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
6/15/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$345,$200,6/14/18,10.5,New York
6/15/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$330,$200,6/14/18,12,California
6/15/18,Off-White,Nike-Zoom-Fly-Off-White,$700,$170,11/1/17,12,Florida
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Moonrock,$900,$200,11/14/15,10.5,Minnesota
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$439,$220,11/25/17,11,Pennsylvania
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$413,$220,11/25/17,9.5,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$487,$220,11/25/17,6.5,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$413,$220,11/25/17,9.5,Oregon
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$449,$220,11/25/17,4.5,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$395,$220,11/25/17,9,Florida
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$400,$220,11/25/17,5,Michigan
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$416,$220,11/25/17,10,Oregon
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$410,$220,11/25/17,12,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$413,$220,11/25/17,12,Texas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$395,$220,11/25/17,9,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$450,$220,11/25/17,5.5,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$399,$220,12/16/17,12,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$374,$220,12/16/17,8.5,Texas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$445,$220,12/16/17,5.5,Ohio
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$395,$220,12/16/17,10,Minnesota
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,9.5,Arizona
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$395,$220,12/16/17,10,Tennessee
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$381,$220,12/16/17,10.5,New Jersey
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$370,$220,12/16/17,11,Illinois
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$398,$220,12/16/17,11,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$400,$220,12/16/17,13,Pennsylvania
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$385,$220,12/16/17,10.5,Pennsylvania
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$407,$220,12/16/17,11.5,Georgia
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Copper,$634,$220,11/23/16,12,Indiana
"6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,""$1,195"",$220,11/23/16,8,Wisconsin"
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$715,$220,2/11/17,11,Kansas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$370,$220,4/29/17,8.5,Florida
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$363,$220,4/29/17,11,Florida
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$360,$220,4/29/17,13,Texas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$355,$220,4/29/17,10,Tennessee
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$357,$220,4/29/17,9.5,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$388,$220,11/18/17,4,Oregon
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$400,$220,11/18/17,9.5,New York
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$424,$220,11/18/17,9.5,Texas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$340,$220,11/18/17,5,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$385,$220,11/18/17,8,Maryland
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$490,$220,11/18/17,10.5,Maryland
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$436,$220,11/18/17,7,Colorado
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$396,$220,11/18/17,9,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$460,$220,2/25/17,10.5,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$420,$220,2/25/17,8,Texas
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$460,$220,2/25/17,10,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$475,$220,2/25/17,7.5,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$421,$220,2/25/17,8,California
6/16/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$480,$220,2/25/17,9.5,Oregon
"6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,125"",$190,9/9/17,10.5,New York"
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$602,$190,6/23/18,4.5,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$715,$190,6/23/18,11,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$860,$190,6/23/18,9,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$701,$190,6/23/18,11.5,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$870,$190,6/23/18,9,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$875,$190,6/23/18,8,Texas
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$706,$190,6/23/18,11,Florida
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$794,$190,6/23/18,7.5,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$671,$190,6/23/18,7,Texas
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$579,$190,6/23/18,6,New York
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$730,$190,6/23/18,12,Illinois
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,11,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$882,$190,6/23/18,8.5,Delaware
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$710,$190,6/23/18,11.5,Florida
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$626,$190,6/23/18,5.5,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$554,$190,6/23/18,6.5,Oregon
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$621,$190,6/23/18,5.5,Michigan
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,12,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,11,North Carolina
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$720,$190,6/23/18,11.5,New York
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$740,$190,6/23/18,13,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$781,$190,6/23/18,10,New Jersey
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$880,$190,6/23/18,8.5,Washington
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,8,Connecticut
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$884,$190,6/23/18,8,South Carolina
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$575,$190,6/23/18,4,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$730,$190,6/23/18,10.5,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$765,$190,6/23/18,10.5,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$687,$190,6/23/18,13,Michigan
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$875,$190,6/23/18,8.5,California
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$888,$190,6/23/18,8.5,New York
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,13,Wisconsin
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$720,$190,6/23/18,11,Michigan
6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$869,$190,6/23/18,8,California
"6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,""$1,710"",$190,3/3/18,11,California"
"6/16/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,""$1,410"",$190,3/3/18,13,New York"
6/16/18,Off-White,Nike-Air-Max-90-Off-White,$980,$160,9/9/17,12,Mississippi
6/16/18,Off-White,Nike-Air-Max-97-Off-White,$875,$190,11/1/17,9.5,California
"6/16/18,Off-White,Nike-Air-Presto-Off-White-White-2018,""$1,650"",$160,8/3/18,12,California"
6/16/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$550,$250,4/14/18,8.5,Iowa
6/16/18,Off-White,Nike-Air-VaporMax-Off-White-2018,$565,$250,4/14/18,7.5,New Jersey
6/16/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$648,$250,3/30/18,11,Illinois
6/16/18,Off-White,Nike-Air-VaporMax-Off-White-Black,$420,$250,3/30/18,4,New York
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$420,$200,6/14/18,15,Virginia
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$389,$200,6/14/18,9.5,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$331,$200,6/14/18,7,New York
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$419,$200,6/14/18,12,Texas
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$385,$200,6/14/18,8,Pennsylvania
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$390,$200,6/14/18,9.5,Washington
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$386,$200,6/14/18,9,Georgia
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$400,$200,6/14/18,11,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$385,$200,6/14/18,10,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$387,$200,6/14/18,9,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$410,$200,6/14/18,8.5,New York
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$390,$200,6/14/18,7.5,Illinois
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Black,$425,$200,6/14/18,13,Arizona
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$345,$200,6/14/18,8,Florida
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$370,$200,6/14/18,13,New York
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$321,$200,6/14/18,11,Iowa
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$331,$200,6/14/18,10,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$355,$200,6/14/18,9,Texas
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$349,$200,6/14/18,9.5,Texas
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$330,$200,6/14/18,11.5,Florida
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$347,$200,6/14/18,9.5,Kansas
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$330,$200,6/14/18,11,Tennessee
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$340,$200,6/14/18,9,Oregon
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$339,$200,6/14/18,10,California
6/16/18,Off-White,Nike-Zoom-Fly-Mercurial-Off-White-Total-Orange,$375,$200,6/14/18,13,California
6/16/18,Off-White,Nike-Zoom-Fly-Off-White,$715,$170,11/1/17,11,California
"6/17/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Oxford-Tan,""$1,100"",$200,12/29/15,11,Colorado"
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2015,$975,$200,8/22/15,8.5,Virginia
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$419,$220,11/25/17,9.5,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$413,$220,11/25/17,9.5,Oregon
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$411,$220,11/25/17,6,New Jersey
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$420,$220,11/25/17,10,New York
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$408,$220,11/25/17,10.5,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$423,$220,11/25/17,10,New York
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$377,$220,11/25/17,9,Oregon
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$418,$220,11/25/17,10.5,South Carolina
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$417,$220,11/25/17,10,Oregon
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Beluga-2pt0,$419,$220,11/25/17,10.5,Michigan
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$387,$220,12/16/17,10,Minnesota
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$360,$220,12/16/17,9,Arizona
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$389,$220,12/16/17,8,Georgia
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,9.5,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$386,$220,12/16/17,11.5,Kentucky
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$375,$220,12/16/17,8.5,North Carolina
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$374,$220,12/16/17,8.5,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$390,$220,12/16/17,10.5,Ohio
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Blue-Tint,$394,$220,12/16/17,10,Oregon
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$595,$220,11/23/16,10.5,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$714,$220,2/11/17,11,New York
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$700,$220,12/17/16,11,Pennsylvania
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$392,$220,4/29/17,12,Florida
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$359,$220,4/29/17,10,Arizona
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$378,$220,4/29/17,8,Texas
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$355,$220,4/29/17,11,Florida
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$574,$220,11/18/17,12,Illinois
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$590,$220,11/18/17,14,Michigan
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$425,$220,11/18/17,10,California
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Semi-Frozen-Yellow,$575,$220,11/18/17,12,New Jersey
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$474,$220,2/25/17,10.5,Michigan
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$469,$220,2/25/17,11.5,Kentucky
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$445,$220,2/25/17,9,Oregon
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$450,$220,2/25/17,10.5,Massachusetts
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$488,$220,2/25/17,12,Illinois
6/17/18, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$444,$220,2/25/17,9,Michigan
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$685,$190,6/23/18,12,New Jersey
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$888,$190,6/23/18,9,New York
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$772,$190,6/23/18,10,New York
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$866,$190,6/23/18,9.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$750,$190,6/23/18,10,New Jersey
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$731,$190,6/23/18,10.5,New York
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$737,$190,6/23/18,10,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$705,$190,6/23/18,10.5,Pennsylvania
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$836,$190,6/23/18,8.5,Oregon
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$751,$190,6/23/18,10,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,11,Florida
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$810,$190,6/23/18,9.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$650,$190,6/23/18,7,Oregon
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$749,$190,6/23/18,7.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$751,$190,6/23/18,10,New York
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,8,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$837,$190,6/23/18,8.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$752,$190,6/23/18,10,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$720,$190,6/23/18,10.5,Florida
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$865,$190,6/23/18,9.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$885,$190,6/23/18,9,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$700,$190,6/23/18,11.5,Texas
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,8.5,New Jersey
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$750,$190,6/23/18,10,Hawaii
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$679,$190,6/23/18,14,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$795,$190,6/23/18,10,Oregon
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$846,$190,6/23/18,9.5,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$850,$190,6/23/18,8,California
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$880,$190,6/23/18,9,Oregon
6/17/18,Off-White,Air-Jordan-1-Retro-High-Off-White-University-Blue,$695,$190,6/23/18,12,Ohio
