Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,9,New Jersey
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$600,$220,4/29/17,6,Washington
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$458,$220,4/29/17,9,Rhode Island
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$660,$220,2/25/17,11,Michigan
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$579,$220,2/25/17,7.5,New York
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$615,$220,2/25/17,10.5,New York
9/7/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$575,$220,2/25/17,7,Massachusetts
"9/7/17,Off-White,Nike-Air-Max-90-Off-White,""$1,600"",$160,9/9/17,8,California"
"9/7/17,Off-White,Nike-Air-Max-90-Off-White,""$1,090"",$160,9/9/17,11.5,New York"
"9/7/17,Off-White,Nike-Air-Presto-Off-White,""$1,344"",$160,9/9/17,10,New York"
"9/7/17,Off-White,Nike-Air-Presto-Off-White,""$1,325"",$160,9/9/17,10,Massachusetts"
"9/7/17,Off-White,Nike-Air-VaporMax-Off-White,""$1,800"",$250,9/9/17,12,Kentucky"
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$920,$220,9/24/16,8.5,New York
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$785,$220,2/11/17,10,New York
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$875,$220,2/11/17,11.5,Georgia
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$740,$220,12/17/16,9.5,Texas
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$865,$220,12/17/16,5,Massachusetts
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$452,$220,4/29/17,10,Virginia
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,10,Pennsylvania
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$469,$220,4/29/17,9.5,Oregon
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$438,$220,4/29/17,8.5,Massachusetts
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$564,$220,2/25/17,7,New York
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$670,$220,2/25/17,12,Wisconsin
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$645,$220,2/25/17,11.5,Connecticut
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$666,$220,2/25/17,12,California
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$645,$220,2/25/17,11.5,South Carolina
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$580,$220,2/25/17,8.5,Maine
9/8/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$600,$220,2/25/17,10,New York
"9/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,450"",$190,9/9/17,13,New York"
"9/8/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,325"",$190,9/9/17,12,Illinois"
9/8/17,Off-White,Nike-Air-Max-90-Off-White,$850,$160,9/9/17,11,New Jersey
"9/8/17,Off-White,Nike-Air-Presto-Off-White,""$1,299"",$160,9/9/17,11,Colorado"
"9/8/17,Off-White,Nike-Air-VaporMax-Off-White,""$2,399"",$250,9/9/17,11.5,Kentucky"
9/8/17,Off-White,Nike-Blazer-Mid-Off-White,$720,$130,9/9/17,9,New York
9/8/17,Off-White,Nike-Blazer-Mid-Off-White,$750,$130,9/9/17,10.5,Florida
"9/9/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,""$1,100"",$200,2/19/16,9.5,Virginia"
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$700,$220,11/23/16,13,New York
"9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,""$1,092"",$220,11/23/16,9,Alabama"
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$829,$220,2/11/17,8,California
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$747,$220,2/11/17,9,New York
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$814,$220,12/17/16,5,Oregon
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$446,$220,4/29/17,9,California
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$490,$220,4/29/17,13,Virginia
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$455,$220,4/29/17,10.5,Florida
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$460,$220,4/29/17,10,California
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$485,$220,4/29/17,9.5,Wisconsin
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$608,$220,2/25/17,8.5,Pennsylvania
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,$220,2/25/17,8,California
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$580,$220,2/25/17,14,Florida
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$587,$220,2/25/17,9,Alabama
9/9/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$580,$220,2/25/17,9,Illinois
"9/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,799"",$190,9/9/17,10.5,Massachusetts"
"9/9/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,550"",$190,9/9/17,10,Delaware"
9/9/17,Off-White,Nike-Air-Max-90-Off-White,$949,$160,9/9/17,11.5,New York
"9/9/17,Off-White,Nike-Air-Max-90-Off-White,""$1,100"",$160,9/9/17,9.5,New Jersey"
9/9/17,Off-White,Nike-Air-Max-90-Off-White,$850,$160,9/9/17,10,Virginia
"9/9/17,Off-White,Nike-Air-Presto-Off-White,""$1,299"",$160,9/9/17,10,New Jersey"
9/9/17,Off-White,Nike-Blazer-Mid-Off-White,$680,$130,9/9/17,10,New Jersey
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,$999,$200,2/19/16,12,Kentucky
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$990,$220,9/24/16,10.5,Michigan
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$640,$220,11/23/16,9.5,Oregon
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$695,$220,11/23/16,10.5,Colorado
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$810,$220,2/11/17,11,California
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$800,$220,2/11/17,11,California
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$722,$220,12/17/16,9.5,California
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$500,$220,4/29/17,11.5,Texas
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$485,$220,4/29/17,11,Washington
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$450,$220,4/29/17,11,Texas
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$635,$220,2/25/17,12,South Carolina
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$625,$220,2/25/17,10,Nevada
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$665,$220,2/25/17,12,California
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$579,$220,2/25/17,14,Florida
9/10/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$620,$220,2/25/17,9.5,Oregon
"9/10/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,100"",$190,9/9/17,10,New York"
9/10/17,Off-White,Nike-Air-Max-90-Off-White,$965,$160,9/9/17,9,California
9/10/17,Off-White,Nike-Air-Max-90-Off-White,$940,$160,9/9/17,8,New York
"9/10/17,Off-White,Nike-Air-Presto-Off-White,""$1,329"",$160,9/9/17,9,California"
"9/10/17,Off-White,Nike-Air-Presto-Off-White,""$1,270"",$160,9/9/17,9,New York"
"9/10/17,Off-White,Nike-Air-Presto-Off-White,""$1,190"",$160,9/9/17,10,New Jersey"
"9/10/17,Off-White,Nike-Air-Presto-Off-White,""$1,300"",$160,9/9/17,11,Florida"
"9/10/17,Off-White,Nike-Air-VaporMax-Off-White,""$1,200"",$250,9/9/17,10.5,Ohio"
9/10/17,Off-White,Nike-Blazer-Mid-Off-White,$930,$130,9/9/17,13,Massachusetts
9/10/17,Off-White,Nike-Blazer-Mid-Off-White,$734,$130,9/9/17,10,Oregon
"9/11/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Oxford-Tan,""$1,101"",$200,12/29/15,8,Nevada"
"9/11/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,""$1,100"",$220,9/24/16,11.5,Kentucky"
"9/11/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,""$1,050"",$220,9/24/16,11,California"
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$640,$220,11/23/16,10,California
"9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,""$1,200"",$220,11/23/16,12.5,Texas"
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$810,$220,2/11/17,10.5,Washington
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$861,$220,2/11/17,11.5,New York
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-White,$799,$220,12/17/16,4,California
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,8,Ohio
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$447,$220,4/29/17,11,New York
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$470,$220,4/29/17,9,Michigan
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Cream-White,$479,$220,4/29/17,10,Ohio
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$630,$220,2/25/17,10.5,Ohio
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$622,$220,2/25/17,11,Virginia
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$580,$220,2/25/17,7.5,New York
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$650,$220,2/25/17,10.5,Colorado
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$628,$220,2/25/17,9.5,New York
9/11/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Zebra,$567,$220,2/25/17,9,Massachusetts
"9/11/17,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,""$2,140"",$190,9/9/17,12,South Carolina"
9/11/17,Off-White,Nike-Air-Max-90-Off-White,$830,$160,9/9/17,10,California
9/11/17,Off-White,Nike-Air-Max-90-Off-White,$820,$160,9/9/17,11,California
"9/11/17,Off-White,Nike-Air-Presto-Off-White,""$1,700"",$160,9/9/17,13,New York"
"9/11/17,Off-White,Nike-Air-Presto-Off-White,""$1,239"",$160,9/9/17,10,Illinois"
"9/11/17,Off-White,Nike-Air-Presto-Off-White,""$1,150"",$160,9/9/17,10,New Jersey"
"9/11/17,Off-White,Nike-Air-VaporMax-Off-White,""$1,269"",$250,9/9/17,8,California"
"9/11/17,Off-White,Nike-Air-VaporMax-Off-White,""$1,300"",$250,9/9/17,6,Illinois"
"9/11/17,Off-White,Nike-Air-VaporMax-Off-White,""$1,135"",$250,9/9/17,10,New Jersey"
9/11/17,Off-White,Nike-Blazer-Mid-Off-White,$770,$130,9/9/17,12,California
9/11/17,Off-White,Nike-Blazer-Mid-Off-White,$735,$130,9/9/17,9,Oregon
9/11/17,Off-White,Nike-Blazer-Mid-Off-White,$556,$130,9/9/17,10.5,Ohio
9/11/17,Off-White,Nike-Blazer-Mid-Off-White,$620,$130,9/9/17,10,New York
"9/12/17, Yeezy,Adidas-Yeezy-Boost-350-Low-Pirate-Black-2016,""$1,000"",$200,2/19/16,10,Florida"
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$985,$220,9/24/16,9,Maryland
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-Low-V2-Beluga,$985,$220,9/24/16,10.5,North Carolina
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$650,$220,11/23/16,9.5,Oregon
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Green,$642,$220,11/23/16,9.5,Oregon
"9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red,""$1,049"",$220,11/23/16,7.5,California"
9/12/17, Yeezy,Adidas-Yeezy-Boost-350-V2-Core-Black-Red-2017,$750,$220,2/11/17,9,California
